"Probe","Entrez","Symbol","pVal","logFC","CI.L","CI.R","AveExpr","IQR","Z"
"1567013_at","4780","NFE2L2",0.107173159903925,-0.39450264862089,-0.89739383706998,0.108388539828199,5.90356470991984,0.500800652462495,-1.53755963329078
"209485_s_at","114876","OSBPL1A",0.10718130264472,-0.303385222484058,-0.690135408704514,0.083364963736399,9.80325988473723,0.887183376200939,-1.53751712928665
"211675_s_at","29969","MDFIC",0.107196715398239,0.388068514810521,-0.106660338957432,0.882797368578475,6.3071296134393,0.684260303846889,1.53743668523805
"230300_at","5686","PSMA5",0.107259921826446,-0.905820288164758,-2.06085235364285,0.249211777313336,5.90325741464142,1.11075332485926,-1.53710690626415
"1567214_a_at","5411","PNN",0.107302603425372,-0.236433207658254,-0.53795823520293,0.0650918198864217,6.43806159837154,1.35370634408518,-1.53688432029582
"1553558_at","259287","TAS2R41",0.107323105800096,-0.0861217302734514,-0.195961052524343,0.0237175919774404,3.68279141958115,0.053294709497905,-1.536777429766
"222630_at","64864","RFX7",0.107373347646822,0.310895121361107,-0.0856868909794567,0.707477133701671,6.90569001710921,0.562280822549402,1.53651557283563
"201069_at","4313","MMP2",0.107390453974303,0.453616410033254,-0.125056371844676,1.03228919191118,5.53047558570428,0.564037149635441,1.53642644255684
"203088_at","10516","FBLN5",0.107417469116348,1.00880793280285,-0.278233620579044,2.29584948618474,6.73427993192097,0.601999518437703,1.53628571128728
"217317_s_at","400322","HERC2P2",0.107466370952258,-0.596454961357972,-1.35754095885897,0.164631036143026,8.6048665901029,1.77529149775672,-1.53603105049912
"230915_at","201140","DHRS7C",0.107500612678292,-0.207339500213566,-0.471938699160465,0.0572596987333331,3.86499669326231,0.175678949700575,-1.53585279938865
"200692_s_at","3313","HSPA9",0.107653388404493,-0.295969153679588,-0.673869846127443,0.0819315387682667,8.60141846826552,0.643537649492739,-1.53505815894222
"213542_at","374655","ZNF710",0.107695352615196,0.252751609774976,-0.0700137145740183,0.57551693412397,6.99748869501722,0.445328346623857,1.53484007663507
"1562078_at","101929172","LOC101929172",0.107728129786601,-0.260410816359057,-0.592993891813087,0.0721722590949722,4.20593256009395,0.167501346668395,-1.53466979450763
"238430_x_at","162394","SLFN5",0.107871418477652,0.143994393028881,-0.0399968921108093,0.327985678168571,6.07680660818454,0.492456258337973,1.53392596895191
"1553746_a_at","283310","OTOGL",0.107884282557087,-0.12116376013638,-0.275989551340304,0.0336620310675435,3.72487511729749,0.195085899421699,-1.53385923637564
"239031_at","6752","SSTR2",0.107943225571288,0.253384419453894,-0.0704604551013381,0.577229294009125,5.97646133878451,0.620874582927035,1.53355356576728
"220716_at","80060","GNL3LP1",0.108024184791348,-0.179813067407639,-0.409690962217565,0.0500648274022874,4.4430050240509,0.260236082230475,-1.53313398145733
"235042_at","165904","XIRP1",0.108040731223613,-0.16463945471516,-0.375130760737211,0.0458518513068918,5.27984932399203,0.235722331269564,-1.53304826379816
"231310_at","131405","TRIM71",0.108062931602028,0.136852765776042,-0.0381264229034283,0.311831954455512,3.90632008861352,0.187243772661823,1.53293327592456
"225899_x_at","399844","LINC01002",0.108192577757417,-1.1729773272869,-2.67339646929307,0.327441814719261,7.24548757513917,0.997698329491026,-1.53226221734838
"220222_at","55472","RBM12B-AS1",0.108198169289618,-0.151896783936982,-0.346199895606692,0.042406327732728,3.77304231675049,0.256662802371705,-1.53223329239609
"238636_at","775","CACNA1C",0.108234229560814,0.596699682832255,-0.16667868666539,1.3600780523299,7.13027634780563,0.621271066387245,1.53204678712714
"222856_at","8862","APLN",0.108280946421197,0.239947661968584,-0.0670740148083666,0.546969338745535,7.60630395848187,0.488488812731236,1.53180525360785
"238642_at","338692","ANKRD13D",0.108298371108905,0.33503262701969,-0.0936788938670594,0.763744147906439,7.27193170113075,0.530582931490522,1.53171519067261
"217988_at","57820","CCNB1IP1",0.108309549058503,-0.189156234884715,-0.431211811363744,0.0528993415943133,7.7796521778187,0.818494990166753,-1.53165742251
"217315_s_at","26085","KLK13",0.108324481004002,0.319611267445055,-0.0894029380622114,0.728625472952322,4.76589781848675,0.460535617941217,1.53158026239061
"239765_at","22849","CPEB3",0.108393228115951,0.462185047117324,-0.129421415769755,1.0537915100044,7.7090867640872,0.881674663963143,1.53122514573149
"211704_s_at","474343","SPIN2B",0.108419774547474,-0.222205573742878,-0.506658787953556,0.0622476404678,6.06444088297931,0.410663706783117,-1.53108807627491
"229469_at","9502","XAGE2",0.108431087188501,-0.285414855408625,-0.650798443936135,0.0799687331188841,4.9340517450026,0.268124118878948,-1.5310296744726
"230839_at","56341","PRMT8",0.108503220864454,-0.441737756199774,-1.00738098333273,0.123905470933182,6.50866977889138,0.588632909144181,-1.53065741905904
"200710_at","37","ACADVL",0.108591055849856,-0.357582848679403,-0.815601632944526,0.10043593558572,9.31096802830142,0.99978787260766,-1.53020445337442
"229686_at","286530","P2RY8",0.108807570964665,0.102940307203041,-0.0290094700085617,0.234890084414644,3.67022583240392,0.00398281756440566,1.52908937310596
"1555363_s_at","284440","LINC00663",0.108829715945416,0.448711107017032,-0.12649353334594,1.02391574738,5.52784845903213,0.943328414625513,1.52897544289352
"240382_at","101928076","LOC101928076",0.108852295369121,0.0655140618382298,-0.0184750672955712,0.149503190972031,3.65748625615953,0,1.52885930033121
"210280_at","4359","MPZ",0.108854331286474,-0.210910333014008,-0.481299559732136,0.0594788937041196,4.41188621974012,0.406579605409346,-1.52884882924125
"213279_at","115817","DHRS1",0.108862189731769,-0.492269674776982,-1.12338116918363,0.13884181962967,6.73990587508672,0.814113185854148,-1.52880841359101
"214183_s_at","8277","TKTL1",0.108937869355064,-0.288990661278156,-0.659583784343009,0.0816024617866967,3.97655930721968,0.229844460426603,-1.52841933876378
"228843_at","285598","ARL10",0.108940934246169,0.294273836927916,-0.0830981642589479,0.67164583811478,7.50307656588827,0.807541543509528,1.52840358734805
"235275_at","656","BMP8B",0.108941353562418,-0.286175925548161,-0.653163813801282,0.0808119627049594,5.5516455063129,0.496769664242022,-1.52840143238603
"207992_s_at","272","AMPD3",0.108954502830163,-0.523728291212295,-1.1953796091011,0.147923026676511,7.7072089187393,1.01775635921122,-1.52833385930472
"1553787_at","219833","C11orf45",0.109073254464081,0.147190831403812,-0.0416482769393739,0.336029939746998,3.71132714822724,0.111809492086122,1.52772395550173
"239130_at","406893","MIR101-1",0.109156455355195,-0.250908606323174,-0.572902863702917,0.0710856510565703,4.37788698137995,0.222368965786829,-1.52729701577702
"209566_at","51141","INSIG2",0.109175769137964,0.195965280658145,-0.0555358095555015,0.447466370871792,7.05719274444993,0.572988139058324,1.52719795275513
"220798_x_at","79948","PLPPR3",0.10918019547495,-0.231475691544477,-0.528555122923389,0.0656037398344352,5.97891968564594,0.351551937336917,-1.52717525182183
"236403_at","439931","THAP7-AS1",0.109205536197412,-0.154672365019063,-0.353198128607719,0.0438533985695942,4.13143707004036,0.149856777862141,-1.52704530614728
"204987_at","3698","ITIH2",0.1092403189903,0.557477328237243,-0.158142022563518,1.273096679038,4.74436226416308,0.580270344045283,1.526866988885
"228758_at","604","BCL6",0.109254818717454,-0.52871884025893,-1.20745469407397,0.150017013556108,7.11178449580543,0.569607032548464,-1.52679267064312
"228962_at","5144","PDE4D",0.109370976204171,0.478800310649718,-0.136092925357439,1.09369354665688,5.23208975792025,0.591013247724408,1.52619764524865
"202368_s_at","9697","TRAM2",0.109376468570597,0.363718466338728,-0.103390974846861,0.830827907524316,5.96798620521731,0.45141684213314,1.52616952509994
"209443_at","5104","SERPINA5",0.109376741851926,0.232562570876316,-0.0661087426967015,0.531233884449334,5.57063084267796,0.44640897945862,1.52616812597284
"1557610_at","100507034","PITRM1-AS1",0.10940768856322,-0.131778904376539,-0.301035135915609,0.0374773271625309,3.945226916178,0.232383979945352,-1.52600970864931
"238653_at","9860","LRIG2",0.109439566033451,0.207305574375338,-0.0589852397877602,0.473596388538435,7.70463940989597,0.527999468653064,1.52584657136089
"229310_at","114818","KLHL29",0.109463362556107,0.543493296402494,-0.154697391548487,1.24168398435347,7.05653316211142,0.458858112070189,1.52572481892466
"208864_s_at","7295","TXN",0.109478997375276,-0.418529697614129,-0.956215918223668,0.11915652299541,8.70457169990908,0.584899212245521,-1.52564483871979
"1561323_at","339975","LOC339975",0.109533710438686,-0.0347722817214493,-0.0794525192032762,0.0099079557603776,3.65320957063185,0.006754354484523,-1.52536503866528
"205936_s_at","3101","HK3",0.109536550298536,-0.151336811114528,-0.345797130899462,0.0431235086704058,5.04467150275533,0.177097754650052,-1.52535051938887
"213801_x_at","3921","RPSA",0.109567696691221,0.28802465234356,-0.0821114204298175,0.658160725116937,11.8843997627577,0.23710024995972,1.52519130157579
"226557_at","91875","TTC5",0.109583830531807,0.360832487675587,-0.102892890869724,0.824557866220897,7.81089508820603,0.509348241654175,1.52510884364947
"227586_at","124491","TMEM170A",0.109635934837067,0.248327052144271,-0.0708672138220354,0.567521318110577,7.92306505785647,0.432547747831381,1.52484262437894
"217866_at","79869","CPSF7",0.109638190992543,-0.266932143213803,-0.610043587382217,0.076179300954612,8.26592142381075,0.173834103715471,-1.52483109960695
"235775_at","160335","TMTC2",0.109648071612201,-0.421522158172884,-0.963359727085414,0.120315410739645,7.73049870924719,1.25899189387931,-1.52478063061778
"223670_s_at","55363","HEMGN",0.109655188952594,-0.0810246842214417,-0.185178792737746,0.0231294242948632,3.66047427429134,0,-1.52474427880265
"1554059_at","6419","SETMAR",0.109662700583552,-0.281838669032553,-0.644140530432234,0.0804631923671274,4.51002863366469,0.42148806654795,-1.5247059155857
"205851_at","10201","NME6",0.109669388854679,0.357285962210407,-0.102013215832868,0.816585140253682,5.62226219580264,0.451012666006449,1.52467175951797
"217196_s_at","23271","CAMSAP2",0.109679329893208,0.449841322800809,-0.12845911723263,1.02814176283425,8.00764574088586,0.762535147726229,1.52462099568626
"202237_at","4837","NNMT",0.109738985132475,0.456372104048844,-0.130441296032958,1.04318550413064,4.72316854109853,0.441061411828337,1.5243164587091
"209132_s_at","54939","COMMD4",0.109757421737949,-0.423529466787957,-0.968146689178358,0.121087755602444,6.50087099964757,0.610730147852943,-1.52422237266184
"207817_at","3467","IFNW1",0.109789293125884,-0.22025841636294,-0.503519287746292,0.0630024550204115,4.39997459076391,0.271769647425983,-1.52405976145965
"213499_at","1181","CLCN2",0.109801675230742,-0.258648743807538,-0.591294852251282,0.0739973646362055,5.53392175196791,0.483578102053557,-1.5239965987713
"207028_at","10408","MYCNOS",0.109835798847098,0.2009626525391,-0.0575233470985938,0.459448652176793,4.36190216303255,0.267365181778595,1.52382256496958
"201194_at","6415","SELENOW",0.109836799501512,-0.266053466203826,-0.60826295431979,0.0761560219121388,10.9975537877121,0.465385101049101,-1.52381746231066
"227809_at","376940","ZC3H6",0.109863746774156,0.571693709273031,-0.163709801658744,1.30709722020481,6.79461413695646,0.663779663301437,1.52368006613867
"206567_s_at","51230","PHF20",0.109904574373698,0.362384234477301,-0.103835767267241,0.828604236221842,7.61492114557797,0.707822137129393,1.52347195941347
"215179_x_at","5228","PGF",0.109948113992132,0.164636094137061,-0.0472048519938358,0.376477040267957,9.29038436274949,0.5888127194634,1.52325011005782
"201017_at","1964","EIF1AX",0.109953156924798,0.614148067535297,-0.176103320623101,1.40439945569369,8.06799903938951,0.964869472537053,1.52322441998407
"221958_s_at","79971","WLS",0.109967811131329,0.604655806689362,-0.17341960091374,1.38273121429246,8.98044098779083,0.786742359024567,1.52314977382718
"1554471_a_at","81573","ANKRD13C",0.10997069086545,-0.247178184245251,-0.565251898913905,0.0708955304234034,5.57951561081465,0.823503018499301,-1.52313510604099
"215543_s_at","9215","LARGE1",0.109999075764565,0.302019574444922,-0.0866620010883191,0.690701149978163,7.15801287493642,0.505220994886419,1.522990548497
"209706_at","4824","NKX3-1",0.110014802419427,0.225957784101907,-0.064851994330938,0.516767562534752,4.60065800885867,0.434643360275427,1.52291047167112
"229523_at","645369","TMEM200C",0.11008724513462,0.531310931886909,-0.152656799717859,1.21527866349168,5.90292703786594,0.553503829624627,1.52254174923576
"229962_at","374819","LRRC37A3",0.110101420027273,-0.278211806061712,-0.636376678305593,0.0799530661821694,5.64779542960941,0.470275300282072,-1.52246962820422
"206648_at","51276","ZNF571",0.11010708294302,0.232209787152427,-0.0667385709126183,0.531158145217472,3.85890363604743,0.123620020835145,1.52244081808849
"227669_at","25874","MPC2",0.110135265105596,-0.195394607130119,-0.446970556966859,0.0561813427066216,6.63820101604778,0.693397515176599,-1.52229746215234
"229103_at","7473","WNT3",0.11014040528408,0.17558164632323,-0.0504884520129998,0.401651744659461,4.05432729645682,0.301677903412579,1.52227131905652
"201180_s_at","2773","GNAI3",0.110150716351527,0.226626005574219,-0.0651762948119376,0.518428305960376,8.06365015944561,0.729982565658378,1.52221888017214
"205437_at","10520","ZNF211",0.110178773957289,-0.214116556559237,-0.489837606312011,0.0616044931935369,6.62835953922386,0.622129947728352,-1.52207621156383
"242292_at","653687","FAM226B",0.110185601788732,-0.362709527545767,-0.829786591326647,0.104367536235113,4.04349411257947,0.300372351439771,-1.52204149832374
"244881_at","89782","LMLN",0.110242063891662,-0.37922675014067,-0.867665865008162,0.109212364726821,6.4873414415193,0.750964224976178,-1.52175451893806
"229719_s_at","91319","DERL3",0.110245706357417,0.315952763258624,-0.0909952302364018,0.722900756753651,5.46074398695121,0.517921555003231,1.52173601021692
"234978_at","120103","SLC36A4",0.110254610108328,0.486602470593347,-0.140161430154667,1.11336637134136,6.13052204066405,0.437483843667502,1.52169076940251
"234311_s_at","85865","GTPBP10",0.110394326918588,-0.260290830195049,-0.595712458229579,0.0751307978394813,5.68928113994768,0.668100895933643,-1.52098130991653
"239426_at","29988","SLC2A8",0.11040758605048,-0.53434341546053,-1.22295110530799,0.154264274386932,4.36676413590132,0.338276999807972,-1.52091402658404
"1555691_a_at","100528032","KLRC4-KLRK1",0.110420135717228,0.174470694772662,-0.0503788847010552,0.399320274246379,3.80987320315795,0.165947516226378,1.52085035050906
"219860_at","80741","LY6G5C",0.11046456078247,0.261073107247808,-0.0754354280111098,0.597581642506726,4.39731438315029,0.55894659311841,1.52062499636744
"241388_at","101927451","LOC101927451",0.11052757203885,0.369178997196098,-0.106771941973676,0.845129936365873,6.41382664312929,0.515941553034085,1.52030550830837
"218945_at","79091","METTL22",0.110574864418152,-0.412030349550621,-0.943309631694718,0.119248932593476,5.90814546522089,0.459520469082358,-1.52006583403751
"212621_at","23306","NEMP1",0.110724059153295,0.585326849001595,-0.169779316615652,1.34043301461884,5.7821777259319,0.410668039750247,1.51931036492774
"215052_at","9758","FRMPD4",0.110801591663806,0.320782307013673,-0.0931526516619934,0.734717265689339,7.32409910846552,1.08525329843054,1.51891815022909
"204461_x_at","5810","RAD1",0.110820654918817,0.352660761290784,-0.102438785442936,0.807760308024503,7.42481260585397,0.497943844335941,1.51882175469265
"223136_at","51390","AIG1",0.110825056175126,-0.379951114651598,-0.870275337166202,0.110373107863005,7.73189681795818,0.423483835394729,-1.5187995014767
"205350_at","1381","CRABP1",0.110896036312295,1.72294317841182,-0.5010281317497,3.94691448857335,5.74415450791406,0.618872007435972,1.51844073449037
"204977_at","1662","DDX10",0.111124437843599,-0.111511133859167,-0.255558840043201,0.0325365723248666,6.91359153736171,0.42400552894899,-1.51728776635107
"212318_at","23534","TNPO3",0.111141283884184,0.289955066628284,-0.0846236806648016,0.664533813921369,8.32920382564326,0.469959523706045,1.51720281702679
"1561060_at","101929752","LOC101929752",0.111175751604543,-0.143709330363385,-0.329381640592549,0.0419629798657795,4.00559024128395,0.224610265459367,-1.51702904522805
"209206_at","9554","SEC22B",0.111178400165283,0.343117065505449,-0.100193739298064,0.786427870308963,8.23226889393711,0.468939809879583,1.51701569441501
"226615_at","9213","XPR1",0.111233096807687,0.39357772434408,-0.115021188567789,0.902176637255949,7.24214076158376,0.59170155616962,1.51674004825895
"203535_at","6280","S100A9",0.111236541099237,-1.02444100367222,-2.34828508798058,0.299403080636145,7.58521825355617,1.03882833068718,-1.51672269491356
"1556053_at","7266","DNAJC7",0.111258581545269,-0.407377536639135,-0.933853754937447,0.119098681659176,6.70517980220688,0.439029316592618,-1.51661166081443
"201328_at","2114","ETS2",0.11130980098809,0.392723190577754,-0.114900754841704,0.900347135997211,8.41708308499705,0.556816985253949,1.51635371120319
"216107_at","100129503","LOC100129503",0.111365708174541,-0.170443216227673,-0.390794651801564,0.049908219346217,6.65300389875084,0.24740505067422,-1.51607228215319
"202106_at","2802","GOLGA3",0.111412976535145,0.247617083379136,-0.0725560629475753,0.567790229705847,7.95660335902691,0.352434109696774,1.51583444455353
"212572_at","23012","STK38L",0.111414922148994,0.347360516650625,-0.101785503968452,0.796506537269702,7.30055661377382,0.4141468141939,1.51582465697194
"242694_at","574538","LOC574538",0.111482188995261,0.29450787085048,-0.0863833335599403,0.675399075260901,4.15248891934494,0.622216719698869,1.51548636509063
"210910_s_at","22932","POMZP3",0.111507396144171,1.09638964550978,-0.321705201637555,2.51448449265712,6.14263418963177,1.5351376089284,1.51535964574018
"220069_at","51807","TUBA8",0.111551693469434,0.22331986378746,-0.0655694750364247,0.512209202611345,4.89577725009988,0.262596035790081,1.51513702376625
"236104_at","92906","HNRNPLL",0.111555450893803,0.246252406917059,-0.0723067228791208,0.56481153671324,6.54462090228172,0.706165634843618,1.51511814420841
"229522_at","93517","SDR42E1",0.111571108380681,0.182686947121715,-0.0536543638050057,0.419028258048436,3.96001196227549,0.203683819144371,1.51503947809438
"205524_s_at","1404","HAPLN1",0.111584734291816,-0.415563697635776,-0.953200941228286,0.122073545956733,5.50904481502368,0.460746221773915,-1.51497102753443
"204698_at","3669","ISG20",0.111616691337939,-0.648255216505993,-1.48702693551492,0.190516502502935,5.0075420552237,0.684342786049368,-1.51481052061821
"200961_at","22928","SEPHS2",0.111617897369032,0.0972651493302124,-0.0285858744866996,0.223116173147124,7.29267160708051,0.329540332538968,1.51480446408254
"1553656_at","6975","TECTB",0.111641184756584,-0.1000843928455,-0.229593222948464,0.0294244372574644,5.51714883917154,0.0475070237118853,-1.51468752996395
"206582_s_at","9289","ADGRG1",0.111642449957021,-0.528944721718344,-1.21340008426595,0.155510640829264,7.75917635325444,0.528664663088644,-1.51468117761419
"230723_at","132671","SPATA18",0.111755047838447,-0.227788201623422,-0.522656521226097,0.0670801179792524,4.20140297678969,0.309153654249733,-1.51411611726721
"204335_at","55702","YJU2",0.111770950172681,0.249924722809072,-0.0736160260816786,0.573465471699823,7.21589236738009,0.376124705200392,1.51403635673474
"223990_at","84103","C4orf17",0.111775333233545,-0.257426185929135,-0.590682813370011,0.0758304415117408,5.4684431623349,0.359377693834177,-1.51401437473474
"220615_s_at","55711","FAR2",0.111822809588689,-0.453636041717221,-1.04099272595515,0.133720642520709,5.6150589989442,1.054132467145,-1.51377632301803
"205774_at","2161","F12",0.112021620602596,0.150256580178013,-0.0444199748176419,0.344933135173667,6.1386421226194,0.26624019336691,1.51278050485062
"241972_at","401588","ZNF674-AS1",0.11222320858428,-0.0948371597536421,-0.217792719702626,0.0281184001953416,3.67011155149553,0,-1.51177249076222
"238893_at","338758","ATP2B1-AS1",0.112338967806947,-0.495464145486672,-1.13807485540417,0.147146564430823,8.18512042745633,0.958064982150938,-1.51119442948369
"202279_at","9556","ATP5MPL",0.112360520161345,-0.252617166500695,-0.580281748296849,0.0750474152954595,9.72903403089722,0.477869050978347,-1.51108686702486
"232194_at","64863","METTL4",0.112384574142347,0.295921946974382,-0.0879428736648143,0.679786767613579,4.03022331578985,0.364190642715913,1.51096684271297
"1570155_at","101926978","LINC01111",0.11238696535241,-0.0433315087374023,-0.0995408346595063,0.0128778171847017,3.65730038011549,0.00940233414314751,-1.5109549124109
"204992_s_at","5217","PFN2",0.112633488311618,-0.26015691261709,-0.59790526312749,0.0775914378933096,11.143295129507,0.645095383575791,-1.50972624428493
"236623_at","84852","ATP1A1-AS1",0.112640690649249,-0.191146533480682,-0.439308149277172,0.057015082315807,5.42209369601711,0.215144120098691,-1.50969038632217
"217030_at","101929550","LOC101929550",0.112681852270823,-0.106516509835382,-0.244823475671912,0.031790456001148,4.21603080832735,0.112152146625853,-1.50948549854029
"244065_at","79937","CNTNAP3",0.112697278807184,-0.489857155115066,-1.12594730453624,0.146232994306114,4.27570944780025,0.738524463359344,-1.50940872909164
"211145_x_at","3452","IFNA21",0.112720690556538,-0.176198621649469,-0.405014015466773,0.0526167721678343,4.10835517227537,0.147607060610434,-1.50929224066411
"217122_s_at","9906","SLC35E2A",0.112831852052906,0.319832108758647,-0.0956610576005741,0.735325275117868,9.43531509623535,0.91727806030068,1.50873945451362
"211240_x_at","100528016","TMX2-CTNND1",0.112832944025174,0.231022577999002,-0.0690994082527111,0.531144564250716,8.079863636943,0.157188405736562,1.50873402689757
"209208_at","9526","MPDU1",0.112839750404648,-0.272159521789617,-0.62573053856843,0.0814114949891964,7.47411980265426,0.306237814350911,-1.50870019711303
"218980_at","80206","FHOD3",0.112929226504832,0.463869496378719,-0.138935612086412,1.06667460484385,5.69612119093658,0.854606607189,1.50825565366767
"1554711_at","119395","CALHM3",0.112952729052179,-0.0770746715136483,-0.17724207121358,0.0230927281862836,3.76127928580683,0.0426211528984415,-1.50813894160471
"238737_at","127428","TCEANC2",0.113045882038064,-0.247705583191631,-0.569726201205363,0.0743150348221011,5.87089896758359,0.24091685542916,-1.50767657689202
"1560911_at","100133461","LINC02171",0.113082571158304,-0.138307571963475,-0.318130999841693,0.041515855914744,5.85202499994828,0.293354835910539,-1.50749456979541
"218400_at","4940","OAS3",0.113115857048867,-0.640486202631677,-1.47331868035107,0.192346275087715,6.46842638754451,0.639722385199077,-1.50732949391661
"221759_at","92579","G6PC3",0.113123023714986,-0.329069142526044,-0.75697208468602,0.098833799633933,7.11161440648483,0.531371824969723,-1.50729395805349
"1564362_x_at","283933","ZNF843",0.113143090093675,-0.205105609807533,-0.471830974788988,0.0616197551739208,6.36044902879884,0.320679325182635,-1.50719447042735
"205268_s_at","119","ADD2",0.11319088713651,0.296383121766102,-0.0891027954655832,0.681869038997787,5.85997120657857,0.695569412603341,1.50695756367261
"225739_at","84440","RAB11FIP4",0.113204351435791,0.383533190072419,-0.115325141389773,0.882391521534611,7.22773864898565,0.522805521038731,1.50689084481876
"237572_at","133688","UGT3A1",0.113212487381157,0.170310428513665,-0.0512168116467081,0.391837668674037,3.74407924523345,0.154192418912467,1.50685053289666
"213606_s_at","396","ARHGDIA",0.113228370551444,-0.621403866982098,-1.42972238244789,0.18691464848369,4.71469631170433,1.04963543174978,-1.5067718430068
"200814_at","5720","PSME1",0.113247136049177,-0.245229788038671,-0.564242942594049,0.0737833665167061,8.6601632969633,0.345303886202975,-1.50667888672396
"218576_s_at","11266","DUSP12",0.113280316755318,-0.336594127823837,-0.774508575055216,0.101320319407542,6.51326427465017,0.696157682341019,-1.50651455942065
"205878_at","5463","POU6F1",0.1133655688842,0.331622555880571,-0.0999446848245409,0.763189796585683,7.19361544426406,0.361495424947986,1.50609255805412
"228023_x_at","280","AMY2B",0.11336953855947,-0.56210105280596,-1.29361813426496,0.169416028653041,6.9403669570671,0.791224121178734,-1.50607291534781
"203980_at","2167","FABP4",0.11347990876531,-0.623868219009053,-1.43606333315122,0.188326895133117,3.89040006463164,0.163142037869613,-1.5055270438917
"237758_at","100505685","LOC100505685",0.113533136839938,-0.015320231418378,-0.0352686618803064,0.00462819904355044,3.64178552663634,0,-1.50526396737471
"224713_at","84365","NIFK",0.113550836891657,-0.276862519715488,-0.637385378236195,0.083660338805218,6.79856251747093,0.476945529878391,-1.5051765118832
"220792_at","11107","PRDM5",0.113569709639385,0.148655939651252,-0.0449317815654815,0.342243660867985,3.83626519107958,0.151175014528054,1.50508327638328
"228606_at","255758","TCTEX1D2",0.113586656983432,-0.339176867756763,-0.780895706830297,0.102541971316771,6.50583722380492,0.318735096151198,-1.5049995653289
"243612_at","64324","NSD1",0.113604123471707,0.338498655030463,-0.10236219908809,0.779359509149016,5.14633436003998,0.712341882606406,1.50491330237566
"234405_s_at","51808","PHAX",0.113642511709125,0.318265334000152,-0.0962958451998391,0.732826513200142,6.21694141970858,0.592535268555213,1.50472375595827
"207566_at","3140","MR1",0.113644901084481,0.173632120310615,-0.0525367178606818,0.399800958481911,5.12113644617451,0.37904061874406,1.50471196014658
"1564352_at","27442","CECR3",0.113671402404959,0.113557723620224,-0.0343725751607364,0.261488022401185,3.79055908633379,0.204397220759434,1.50458114483498
"216779_at","1538","CYLC1",0.11374277302889,-0.17717282076159,-0.408027784273127,0.0536821427499469,3.75221276011995,0.11540362784279,-1.50422899040402
"200859_x_at","2316","FLNA",0.113770272116529,0.342765879851171,-0.10389597092293,0.789427730625273,7.97162102059142,0.861799088978033,1.5040933613291
"213269_at","57209","ZNF248",0.113776125647658,0.207414884118108,-0.0628748369885865,0.477704605224802,7.06512215575945,0.509164849816093,1.50406449496841
"203151_at","4130","MAP1A",0.113776845577456,0.576209865696358,-0.174671500308298,1.32709123170101,11.5472302149847,0.684470460551141,1.50406094477228
"206869_at","1101","CHAD",0.113848385817899,-0.197710062738315,-0.455414121590463,0.059993996113834,5.03885592059443,0.227038922898301,-1.50370826401855
"1561530_at","101927164","LOC101927164",0.113861574745689,-0.210283595373895,-0.484388401835519,0.0638212110877294,4.32408934863158,0.353627383822253,-1.5036432678919
"242602_x_at","9534","ZNF254",0.113879655125197,-0.289502744822878,-0.666892125395313,0.0878866357495578,5.51414476615256,0.225561560129525,-1.50355417789487
"1552662_a_at","56099","PCDHGB7",0.113881166284313,-0.346141710993715,-0.79736663067726,0.105083208689829,4.63216973174361,0.379239526594148,-1.50354673235576
"242200_at","339366","ADAMTSL5",0.113884159755601,0.14732702257239,-0.0447280633023333,0.339382108447114,4.73264802760458,0.214295604810948,1.50353198368431
"212958_x_at","5066","PAM",0.114001516512423,0.234426976054679,-0.0712888700839818,0.54014282219334,8.47789989699835,0.568286365639301,1.50295406296594
"1560620_at","60598","KCNK15",0.114009009109264,-0.242996931517302,-0.559896618688006,0.0739027556534018,4.31672794680562,0.224344866102769,-1.50291718501242
"232692_at","221400","TDRD6",0.114087090347062,-0.401666485050622,-0.925625895106752,0.122292925005507,4.38256666013465,0.749960559557342,-1.50253301227071
"204480_s_at","79095","C9orf16",0.114089092935442,0.385633467187615,-0.117414748348065,0.888681682723295,8.76853203978021,0.539535839159749,1.50252316248226
"225312_at","170622","COMMD6",0.11409651903849,0.154760775715866,-0.0471252927842207,0.356646844215952,9.32325984083376,0.227138546460933,1.50248663841293
"210212_x_at","100272147","CMC4",0.114132174698366,0.244616512518987,-0.0745239768610474,0.563757001899021,6.81720208494467,0.637562173379818,1.50231130330281
"205336_at","5816","PVALB",0.114142467225433,-1.04636990896067,-2.41156905293269,0.318829235011342,5.6688488201887,1.80918225951158,-1.50226069992683
"202027_at","25829","TMEM184B",0.114161186397794,0.304465791542838,-0.0927951553805321,0.701726738466208,8.18694880774954,0.183353855684755,1.502168677907
"204213_at","5284","PIGR",0.114232210777789,-0.143880782682792,-0.331657212847142,0.0438956474815584,5.17205950765748,0.387711412140828,-1.50181965761863
"219303_at","79596","RNF219",0.114314426137163,0.355681516327132,-0.108637378680793,0.820000411335057,6.5504231089074,0.849883097827353,1.50141590078793
"221353_at","4994","OR3A1",0.114389201927803,0.0803644181791631,-0.0245717086102656,0.185300544968592,3.70376175954563,0.144450347620032,1.501048918522
"205077_s_at","5281","PIGF",0.114392419889803,-0.30825737753706,-0.71076978559061,0.0942550305164899,7.16280162426795,0.63628726907905,-1.50103313061658
"1554509_a_at","80013","MINDY3",0.114440421476935,-0.357409519714965,-0.82417640627925,0.109357366849319,5.30944250805592,0.796673566468376,-1.50079767611119
